meticulous,adj. 极为谨慎的：extreme or excessive care,1
mettle,n. 勇气：strength of spirit #n. 毅力; 耐力：stamina,1
miff,v. 使恼怒：annoyed,1
migratory,adj. 迁移的：moving from one region to another,1
milk,v. 榨取（财富、信息等）：coerce profit,1
mime,v. 模仿：model,1
mimic,adj. 仿真的; 伪造的：in appearance #v. 滑稽地模仿（以取笑）：copy or exaggerate #v. 模仿：model,1
minatory,adj. 带来威胁的; 有凶兆的：a sign of evil,1
mince,v. 切碎：small pieces #v. 小步走：short steps,1
mingle,v. 参加社交活动：social #v. 混合; 结合：mix,1
minimize,v. 将…减到最少：reduce to smallest #v. 刻意低估：underestimate #v. 表示鄙夷：scornfully low opinion,1
mint,n. 巨额：abundant amount #adj. 无损坏的：unmarred,1
miniscule,adj. 极小的：very small,1
minute,adj. 仔细的; 谨小慎微的：careful scrutiny #adj. 小的; 不重要的：of small importance,1
minutia,n. 次要的细节; 小事：minor detail,1
mirage,n. 海市蜃楼; 幻想：illusory,1
mire,n. 困境：difficult situation #v. 使陷入困境; 拖后腿：hold back,1
mirth,n. 欢乐; 欢笑：gladness laughter,1
misanthropic,adj. 反人类的：deep distrust of human,1
misbehaving,adj. 调皮的; 行为不端的：childish misbehavior,1
mischievous,adj. 调皮的; 淘气的：naughty teasing #adj. 有害的：causing harm,1
misconstrue,v. 误解; 曲解：mistake,1
miscreant,n. 恶棍; 罪犯：behaves criminally,1
misdemeanor,n. 轻罪：crime less serious,1
miserly,adj. 吝啬的：penuriousness,1
misfortune,adj. 不幸：bad fortune,1
misgiving,n. 担忧; 忧虑：doubt,1
mishap,n. 不幸之事：unfortunate,1
misrepresent,v. 误传; 篡改：give misleading representation,1
mite,n. 微小的东西; 很少的钱：small object,1
mitigate,v. 减轻痛苦; 使缓和：less severe,1
mobile,adj. 可移动的：capable moving #adj. 可变的：changeable,1
mockery,n. 鄙视; 嘲弄：ridicule #n. 以嘲笑为目的的模仿：derisive imitation,1
moderate,v. 使缓和：lessen intensify #adj. 适度的; 中庸的：within limits,1
modicum,n. 少量：small portion,1
mollify,v. 平息; 抚慰; 缓和：calm,1
mollycoddle,v. 宠爱; 溺爱：excessive indulgence,1
molt,v. 脱（羽、皮等）：shed feathers,1
momentous,adj. 极重要的：utmost importance,1
momentum,n. 动力 #冲力 #势头：impetus,1
mongrel,adj. 杂种的; 混血儿的：mixed origin,1
monochromatic,adj. 单色的：one color #adj. 单调无味的：lacking variety,1
monologue,n. 独白：by one actor,1
monotonous,adj. （声音）单调的：unvarying tone #adj. 清一色的; 无聊的：tediously unvarying,1
montage,n. 大杂烩：collection,1
moratorium,n. 延期; 暂缓施行：suspension,1
morbid,adj. 疾病的; 疾病所致的：by disease #adj. （思想性格）变态的：unwholesome thoughts,1
mordant,adj. 尖酸刻薄的：biting caustic,1
moribund,adj. 即将结束的; 垂死的：approaching death #adj. 即将过时：obsolete,1
morose,adj. 忧郁的：sullen;  gloomy,1
mosaic,n. 综合物; 马赛克般的东西：collection,1
mosque,n. 清真寺：worship Muslim,1
moth-eaten,adj. 过时的：passed its time,1
motile,adj. 能动的：movement,1
motivate,v. 刺激; 激发：provide incentive,1
motley,adj. 混杂的; 富于变化的：variety,1
mottle,v. 标记上杂色斑点：mark spots,1
motto,n. 座右铭：guiding principle,1
mournful,adj. 悲伤的：expressing sorrow,1
movement,n. 运动：moving,1
muddy,adj. 不干净的：not clean #adj. 浑浊的; 不清晰的：lacking clarity #v. 使难以理解：make unclear,1
muffle,v. 使消声：deaden the sound,1
mulish,adj. 固执的：obstinate,1
mumble,v. 说话含糊：utter confused,1
mundane,adj. 尘世的; 世俗化的：relating to world #adj. 平凡的：commonplaces,1
munificent,adj. 慷慨的：liberal in giving,1
murky,adj. 黯淡的; 昏暗的：without light #adj. 模糊的; 晦涩的：lacking clarity,1
murmur,n. 小声的话语：low sound #v. 低声抱怨; 发牢骚：grumble,1
mutate,v. （使）改变; （使）变异：undergo mutation,1
mute,adj. 不说话的; 缄默的：refraining from speech #v. 使颜色; 音调等柔和：soften #v. 减弱声音：muffle the sound,1
mutter,v. 低声抱怨：murmur complainingly,1
myopic,adj. 缺乏远见的; 缺乏辨别能力的：lack of foresight,1
myriad,adj. 无限的; 大量的：indefinite number,1
nadir,n. 最低点：lowest point,1
naive,adj. 天真纯朴的：lacking worldly experience,1
narcissism,n. 自恋：admiration of oneself,1
nascent,adj. 新生的：recently come into existence,1
natty,adj. 整洁的; 时髦的：tidy,1
nauseate,v. （使）厌恶; （使）作呕：cause disgust,1
nautical,adj. 航海的：on water,1
naysay,v. 拒绝; 否认：oppose;  deny,1
nebulous,adj. 模糊的：indistinct,1
needy,adj. 贫穷的：impoverished,1
nefarious,adj. 极坏的; 邪恶的：wicked,1
negation,n. 否定：opposite,1
negligent,adj. 疏忽大意的：failing care,1
negotiate,v. 商量; 谈判：by mutual agreement #v. 谋划：plan out,1
neophyte,n. 初学者; 新手：beginner,1
nerve,n. （坚强的）意志; 勇气：power of endurance #v. 给予勇气; 鼓励：give courage,1
nettle,v. 惹怒：arouse anger,1
neutralize,v. 中和：acid undergo neutralization #v. 破坏; 使无效：make inoperative or ineffective,1
nicety,n. 准确; 精准：careful details #n. 细微之处：fine point,1
nexus,n. 连结：connection #n. 核心; 最重要的地带：greatest importance,1
nibble,v. 小口咬：small bites,1
nil,n. 不存在; 零：nothing,1
nip,n. 少量：small amount #v. 小口吃喝：in small amounts,1
nitpick,v. 吹毛求疵：criticize,1
nocturnal,adj. 夜间的：in the night #adj. 夜间活动的：active at night,1
noisome,adj. 有害的; 有毒的：harmful #adj. 恶臭的：offensive smell #adj. 非常令人厌恶的：objectionable,1
nomad,adj. 游牧的 #n. 居无定所的人：no fixed residence,1
nominal,adj. 不重要的：unimportant #adj. 名义上的：something in name,1
nonchalant,adj. 冷漠：indifference,1
nondescript,adj. 平凡的; 不吸引人的：lacking distinctive;  interesting,1
nonentity,n. 不重要的人：little consequence #n. 虚构的东西：created no objective reality,1
nonplus,v. 使迷惑; 使困窘：perplex,1
nonsense,n. 无意义的话; 废话：no meaning,1
notch,n. 刻痕：cut #v. 通过努力获得：obtain,1
novel,adj. 新奇的：new,1
noxious,adj. 有害的; 有毒的：harmful;  injurious to health #adj. 产生强烈厌恶的：causing intense displeasure,1
nuance,n. 细微的差异：subtle distinction,1
nudge,v. 用肘推以引起注意：push elbow #v. 说服某人做某事：persuade,1
nugatory,adj. 无关紧要的：consequence;  inconsequential,1
nurture,v. 提供营养：nourishment #v. 培育; 培养：provide with understanding,1
oath,n. 誓言：formal promise,1
obdurate,adj. 固执的：resistant influences #adj. 冷酷无情的：lack of sympathy,1
obedient,adj. 服从的; 顺从的：submissive authority,1
obeisance,n. 敬礼; 尊重：respect;  submission,1
obfuscate,v. 使困惑; 使模糊：confused;  opaque,1
obligatory,adj. 强制性的：compulsory #adj. （见得多以至于）无聊的：dull,1
obliging,adj. 乐于助人的：do favors,1
oblique,adj. 斜的：inclined or twisted,1
obliterate,v. 除去：remove,1
oblivious,adj. 不知道的; 不知情的：lacking awareness;  not informed,1
obloquy,n. 谩骂; 诽谤：abusively language #n. 恶名; 耻辱：lost the esteem,1
obscure,adj. 含义模糊的：not clearly;  veiled;  uncertain meaning #adj. 平凡的; 不知名的：famous #v. 使模糊：indistinct,1
obsequious,adj. 谄媚的; 奴性的：fawning attentiveness,1
obsess,v. 迷住; 使困扰：haunt,1
obstinate,adj. 固执的：in spite of persuasion #adj. 难以减轻或治愈的：mot easily subdued,1
obstreperous,adj. 难驾驭的; 任性的：unruly #adj. 吵闹的：loud and insistent cries,1
obstruct,v. 妨碍; 给…制造困难：impede;  create difficulty #v. 阻挡：prevent passage,1
obtuse,adj. 愚钝的：absorb ideas readily,1
obviate,v. 排除; 使不必要：unnecessary,1
occult,adj. 难以理解的：not easily apprehended;  mysterious #v. 使隐藏或神秘：keep secret,1
odium,n. 憎恶; 讨厌：strong dislike,1
offbeat,adj. 不平常的：different from generally found,1
offhand,adj. 即兴的; 没有准备的：without preparation,1
officious,adj. 多管闲事的：thrusting oneself,1
offish,adj. 冷淡的：aloof,1
off-key,adj. 不寻常的; 不合适的：out of accord with,1
ominous,adj. 凶兆的：omen;  evil,1
omniscient,adj. 无所不知的：complete knowledge,1
onerous,adj. 费时间花心思的：requiring much time;  effort,1
opaque,adj. 不透光的：impenetrable by light;  neither transparent translucent #adj. 晦涩的：obscure,1
opine,v. 表达观点 #v. 想; 认为：express opinions,1
opportune,adj. 合适的; 恰当的：convenient,1
opprobrious,adj. 辱骂的：reproach #adj. 臭名昭著的; 令人鄙视的：infamous,1
oration,n. （颇有野心、自高自大的）演说：high-flown or pompous manner,1
orient,v. 使确定方向; 使熟悉或适应：determine position;  make familiar,1
original,adj. 创新的：creative;  inventive #adj. 最初的; 最早的：before,1
orthodox,adj. 传统的：established form;  custom;  or rules,1
oscillate,v. 振动; 摇晃：swing #v. 犹豫; 变化：vary,1
ossify,v. （使）硬化; （使）僵化：hardened;  conventional;  opposed to change,1
ostentatious,adj. 卖弄炫耀的：conspicuous;  pretentious,1
ostracize,v. 驱逐：exclude,1
oust,v. 免职：remove from #v. 驱逐：drive out,1
outgoing,adj. 友好的; 外向的：extroverted,1
outlandish,adj. 古怪的; 奇异的：out of the ordinary;  bizarre,1
outmaneuver,v. 以谋略取胜：overcome,1
outset,n. 开端; 开始：beginning,1
outwit,v. 瞒骗; 以智取胜：surpass cunning,1
overbearing,adj. 专横傲慢的：arrogant #adj. 压倒一切的; （在力量或重要性上）势不可挡的 #adj. 支配的; 显著的：overwhelming in power,1
overlap,v. （与…）部分重叠：same area,1
overt,adj. 明显的; 公开的：open,1
overture,n. 前言：introductory;  preclude #n. 序曲：introduction opera,1
oxymoron,n. 矛盾修饰法：combination contradictory,1
pacify,v. 使平静; 安慰：ease the anger,1
padding,n. 夸张; 废话：go beyond the facts,1
paean,n. 欢乐颂：joyous song praise,1
painstaking,adj. 煞费苦心的：diligent care,1
palatable,adj. 感到愉悦满足的：pleasure or contentment,1
palatial,adj. 宫殿般奢华的：ornateness,1
pall,v. 失去兴趣：interest attraction,1
palliate,v. 平息; 减轻：less severe intense,1
pallid,adj. 无生气的; 缺乏活力的：lacking radiance vitality #adj. 苍白无血色的：pale,1
palmy,adj. 繁荣的：prosperity,1
palpable,adj. 摸得到的：capable touched #adj. 明显的; 易觉察的：obvious,1
palter,v. 欺骗; 讨价还价：insincerely deceitfully,1
paltry,adj. 无价值的; 微不足道的：importance #adj. 让人厌恶的; 让人鄙视的：loathing and disgust,1
pan,v/n. 严厉批评：harsh criticism,1
panache,n. 炫耀：flamboyance,1
pandemic,adj. 大范围流行的：widespread,1
pandemonium,n. 喧嚣; 骚动：noise,1
panegyric,n. 赞颂之词; 颂文：eulogistic,1
panoramic,adj. 全景的：complete view,1
parable,n. 寓言：teach a basic truth,1
paradigm,n. 典范; 模范：pattern,1
paradise,n. 天堂; 极乐世界：perfection and happiness #n. 快乐; 狂喜：pleasurable emotion,1
paradox,n. 表面矛盾实际可能正确的话; 悖论：opposed to commonsense,1
paragon,n. 优秀模范：example #v. 把…比作; 显示相似：compare,1
paramount,adj. 最重要的：chief importance,1
paranoid,adj. 多疑的; 对他人极端恐惧和怀疑的：extreme fear of distrust,1
paraphrase,v. 转述; 意译; 改写 #in different words,1
parch,v. 炽; 烤; 烤干：dry,1
parenthesis,n. 间断：interruption,1
pariah,n. 被排斥或鄙视的人：despised or rejected,1
parity,n. 相称; 同等; 平等：being equal,1
parody,n. （以嘲笑原作作者的）模仿作品：imitated for ridicule #v. 模仿（以嘲弄）：copy to make fun,1
paroxysm,n. （感情、动作的）突发：outburst #n. （政治、社会领域呃）大动荡：disturbance,1
parrot,v. （机械地）模仿; 复制：imitate without understanding,1
parry,v. 躲避（问题）：evade,1
parsimonious,adj. 过度节俭的; 吝啬的：stinginess,1
partial,adj. 偏袒的; 偏爱的：biased #adj. 部分的; 不完整的：lacking,1
particularize,v. 详述：give details,1
partisan,n. 跟随者; 信徒：follows #n. （狂热;  坚定的）拥护者; 支持者：excessively devoted #adj. 偏袒的：one side,1
pastiche,n. （带嘲讽的）模仿：imitates with satirical intent #n. 大杂烩：hodgepodge,1
partition,n/v. 分割; 划分：dividing,1
patent,adj. 显而易见的; 明显的：readily visible,1
pathological,adj. 不正常的; 病态的：markedly abnormal,1
patina,n. 外表：superficial #n. （由内而外散发的）氛围; 气场：appearance or aura,1
patrician,n. 贵族; 名门望族：high birth #adj. 贵族的; 地位高的：high birth,1
patriot,n. 爱国者：loves country,1
patronize,v. 赞助：provide aid #v. 以高人一等的态度对待：treat haughtily,1
paucity,n. 少量; 缺乏：dearth,1
paunchy,adj. 大腹便便的; 大肚子的：potbelly,1
peck,n. 大量：considerable amount #v. （不情愿地）小口咬：in small bites,1
pedagogue,n. 教育者; 老师：give formal instruction,1
pedant,n. 书呆子; 墨守成规之人：formal rules,1
predestine,v. 预先注定：in advance,1
pedestrian,n. 行人：traveling on foot #adj. 平庸无奇的; 令人厌倦的：causing weariness,1
peep,n. 一瞥：brief look #n. 轻声：slight sound,1
peer,n. 同等地位的人; 同辈：equal #v. 好奇地凝视：look,1
peeve,v. 打扰; 惹恼：disturb,1
pejorative,adj. 轻蔑的; 贬低的：disparaging,1
pellucid,adj. 透明的：admitting light #adj. 清晰明确的; 易懂的：clear,1
pen,n. 监狱：confinement #v. 关押; 监禁：close,1
penalty,n. （对罪行的）处罚：punishment,1
penchant,n. 嗜好; 迷恋：strong inclination,1
penitent,adj. 悔过的：regretful,1
pensive,adj. 沉思的; （尤指）哀思的：thinking,1
penury,n. 贫穷：dearth #n. 吝啬; 节俭：frugality,1
perambulate,v. 徒步穿越; 走过：travel over,1
perceptible,adj. 可察觉的：being perceived,1
peremptory,adj. 不容反抗的：not allowing contradiction #adj. 爱发号施令的：ordering people #adj. 傲慢的：feeling of superiority,1
perfervid,adj. 非常热情的：exaggerated emotion,1
perfidy,n. 不忠; 背信弃义：disloyalty,1
perforate,v. 打孔; 穿透：make a hole,1
perfunctory,adj. 例行公事的; 敷衍的：superficially #adj. 不感兴趣的：lacking in interest,1
perimeter,n. 边界; 界限：outer limit,1
periodical,n. 期刊：publication #adj. 周期性的; 有固定间隔的：regular intervals,1
peripatetic,adj. 巡游的; 四处游历的：place to place,1
peripheral,adj. 外围的：boundary or periphery #adj. 辅助性的：supply,1
perish,v. 死亡; 消亡：cease to exist,1
permanent,adj. 永恒的：continuing or enduring;  forever,1
permeable,adj. 可渗透的：penetrated,1
pernicious,adj. 有害的：injurious,1
peroration,n. （演讲的）结束语：concluding part #n. （正式的）演讲; 致辞：formal discourse,1
perpetual,adj. 永恒的; 不断的：continuing forever,1
persecute,v. 迫害; 折磨：cause suffering,1
persevere,v. 坚持不懈; 不屈不挠：persist,1
persiflage,n. 打趣：teasing,1
persistence,n. 坚持; 持续：lasting existence,1
personable,adj. 风度翩翩的; 吸引人的：attractive,1
perspicacious,adj. 极敏锐的; 有洞察力的：penetrating mental discernment,1
perspicuity,n. 清晰明了：clearness and lucidity,1
pertain,v. 有关联：have a relation,1
pertinacious,adj. 顽固的; 固执地坚持的：sticking,1
pertinent,adj. 相关的; 恰当的：relevance,1
perturb,v. 使扰乱; 使烦躁不安：trouble the mind,1
peruse,v. 细读：examine with great care,1
pervade,v. 弥漫; 充满：throughout,1
pessimistic,adj. 悲观的：take the gloomiest possible view,1
petition,n. 请愿; 正式的申请; 申请书：supplication or request #v. （尤指正式地）请求：; make a request,1
petrify,v. 使僵化; 使失去活力：become stiff,1
petty,adj. 细微的; 不重要的：small importance,1
phenomenal,adj. 不寻常的; 非凡的：out of the ordinary,1
philanthropic,adj. 博爱的; 为他人着想的：welfare of others,1
philistine,n. 市侩（注重物质而鄙视智慧或艺术的人）：guided by materialism,1
phlegmatic,adj. 冷静的; 无感情的; 淡漠的：calm;  sluggish temperament,1
piddling,adj. 微不足道的：trifling or trivial,1
piebald,adj. 杂色的：different colors #adj. 混合的; 杂糅而成的：different sorts,1
pigment,n. 颜料：color #v. 给…上颜色：color,1
pilfer,v. 偷窃：steal,1
pillar,n. 柱子：support #n. （物质、精神等方面的）支柱：support,1
pillory,v. 当众嘲弄：public contempt,1
pilot,n. 领航员; 飞行员：steer a ship #adj. 初步性的; 试验性的：tentative model #v. 带领通过：lead,1
pine,v. 渴望; 奢望：yearn #v. 因渴望而憔悴：lose vigor,1
pinnacle,n. 顶峰：highest point,1
pinpoint,adj. 非常精确的：extreme precision #v. 精确定位或确认：identify with precision,1
piquant,adj. 辛辣开胃的：pungent taste #adj. 令人振奋的：provocative,1
pique,v. 使愤怒：arouse anger #v. 激起; 刺激：excite or arouse,1
pirate,v. 盗版; 盗用：without actual right #n. 海盗：robber seas,1
pithy,adj. 精练的; 简洁的：brief,1
pitiless,adj. 没有同情心的：devoid of pity,1
pittance,n. 少量津贴：small portion,1
placate,v. （通过让步以）平息抚慰：lessen the anger,1
placebo,n. 安慰性的事物：used to appease or reassure,1
plagiarize,v. 剽窃; 抄袭：steal ideas,1
plangent,adj. 轰鸣的：loud sound #adj. 凄凉的; 哀伤的：plaintive,1
plastic,adj. 可塑的：modified #adj. 虚假的; 做作的：lacking in natural,1
plateau,n. 高原：raised above #n. 稳定时期; 平台期：stable level,1
platitude,n. 陈词滥调：banal statement #n. 缺乏原创性：lack of originality,1
plausible,adj. 看似有理的：superficially reasonable,1
pleat,n/v. 打褶：fold,1
plentitude,n. 大量：ample amount,1
plethora,n. 过量; 过剩：excess,1
pliable,adj. 易弯曲的; 柔软的：supple #adj. 易受影响的; 温顺的：easily influenced,1
pliant,adj. 易弯曲的：easily bent #adj. 顺从的：yielding,1
plight,n. 困境：unfortunate,1
plod,v. 沉重缓慢地走：walk heavily,1
pluck,n. 敢于面对困难的勇气：courage #v. 弹奏（弦乐）：strings pulling releasing,1
plumb,v. 测深度：measure the depth #adj. 垂直的：vertical #adj. 完全的; 绝对的: no exception #v. 探索; 探究：examine deeply,1
plummet,v. 突然下降：decline suddenly,1
plump,adj. 丰满的：well-around #v. 鼎力支持; 赞不绝口：give full support,1
plunge,v. 突然下降：descend suddenly #v. 插入; 刺入：penetrate,1
polarize,v. 使分开对立; 使两极分化：break into opposing,1
polemic,n. 争执：argument,1
polished,adj. 有教养的：high degree of refinement #adj. 擦亮的：shiny,1
politic,adj. 精明能干的：shrewdness #adj. 合时宜的; 明智的：suitable,1
pompous,adj. 浮夸的：ornate #adj. 傲慢的：self-importance,1
ponderable,adj. 有价值的; 值得考虑的：considerable,1
ponderous,adj. 沉重的：great weight #adj. 沉闷无聊的：unpleasantly dull,1
pontificate,v. 傲慢地说或做：speak pompous,1
pore,v. 仔细浏览; 仔细研究：read or study attentively,1
porous,adj. 多孔可渗透的：admitting liquid,1
portentous,adj. 预兆性的; 凶兆的：sign of evil #adj. 勾起兴趣的; 令人遐想的：eliciting amazement,1
poseur,n. 故作姿态的; 不真诚的人：affected insincere,1
posit,v. 假定; 断定：affirm,1
postulate,n. 前提条件：starting point #v. 假定为真：assume true,1
posture,n. 姿势; 姿态：way of holding the body #v. 故作姿态; 装模作样：pretended attitude,1
potable,n. 饮品; 尤指有酒精饮料：beverage #adj. 适于饮用的：suitable for drinking,1
potentate,n. 有权势的人：has the power,1
potentiate,v. 激活; 加强：more active,1
pout,v. （尤指撅嘴或板着脸）表示不悦：show displeasure,1
practitioner,n. 职业人士：profession,1
prairie,n. 大草原：treeless grassland,1
prate,v. 闲聊; 空谈：talk idly,1
preach,v. 传道; 布道：sermon,1
precarious,adj. 危险的; 不稳定的：lacking security;  stability #adj. 可疑的; 不明确的：uncertain,1
precedent,n. 先例; 前例：earlier occurrence #adj. 先前的：prior,1
precipice,n. 悬崖峭壁：steep,1
precipitate,adj. 匆忙的：careless speed #v. 促使; 导致：cause to happen,1
precipitation,n. 沉积物; 尤指降水：deposit;  rain;  snow #n. 仓促：disorderly speed,1
precipitous,adj. 非常陡峭的：steep #adj. 匆忙的：careless speed,1
preclude,v. 预先阻止：make impossible in advance #v. 排斥：exclude,1
precursor,n. 先驱者; 先导：precedes,1
predecessor,n. 前任; 先辈：previously occupied,1
predilection,n. 爱好; 偏袒：disposition favor,1
preeminent,adj. 优秀的; 重要的：paramount,1
preempt,v. 预先占有：seize;  before others #v. 替换：replace,1
preen,v. 整理（羽毛）：smooth feathers #v. 打扮修饰：dress oneself elaborate #v. 自满：take pride,1
preface,n. 序言：preliminary statement,1
pregnant,adj. 重要的; 意味深长的：full of meaning #adj. 怀孕的：containing offspring,1
premeditate,v. 预先考虑：consider beforehand,1
preoccupation,n. 非常关系; 全神贯注：extreme concern,1
preponderant,adj. 占优势的; 更重要的：superior importance,1
prepossessing,adj. 给人好感的; 有魅力的：impress favorably,1
preposterous,adj. 荒谬的; 不符合常理的：contrary common sense,1
presage,n. 征兆：sign or warning #v. 预示; 预言：predict,1
prescience,n. 预知; 先见：knowledge before,1
prescription,n. 规定; 传统的规矩：rule,1
preservative,n. 防腐剂：protect against decay,1
prestige,n. 声望; 威望：respect,1
presumptuous,adj. 放肆的; 冒昧的：overstepping bounds #adj. 傲慢的：feeling of superiority,1
pretense,n. 虚假; 伪装：pretending deceive #n. 自大; 优越感：exaggerated sense of one’s importance,1
preternatural,adj. 超乎寻常：surpassing usual,1
prevail,v. 盛行; 战胜：greater in strength,1
prevalent,adj. 流行的; 普遍的：commonly accepted,1
prevaricate,v. 支吾其词; 撒谎：evade truth,1
primordial,adj. 原始的; 最初的：happening first,1
primp,v. 精心打扮：adorn finicky,1
principal,adj. 主要的; 重要的：highest importance;  rank,1
pristine,adj. 纯净的; 质朴的; 未被文明腐蚀的：pure;  free from dirt or decay,1
privation,n. 缺乏; 穷困：lack,1
probe,v. /n. 深入调查：penetrating investigation,1
probity,n. 正直：moral standards,1
proclivity,n. 癖性; 爱好：inclination,1
procrastinate,v. （因为懒散）拖延：put off laziness,1
procure,v. 获得; 取得：get possession,1
prod,v. 促使…行动：persuade,1
prodigal,adj. 挥霍的：spendthrift #n. 败家子：spends freely,1
prodigious,adj. 巨大的：great in size #adj. 惊人的; 了不起的：astonishment,1
profane,v. 亵渎：treat abuse;  irreverence;  contempt #v. 滥用：bad or improper use,1
proffer,v. /n. 献出; 提供：offer,1
proficient,adj. 熟练的; 精通的：advanced competence,1
profligate,adj. 挥金如土的; 挥霍的：wasteful #n. 败家子：spends money freely #n. 堕落的人：below the normal moral standard,1
profundity,n. 深奥; 深刻：abstruse,1
profusion,n. 丰富; 大量：abundance #n. 挥霍; 浪费：wasteful,1
prohibitive,adj. 禁止的; 阻止的：prohibit;  restrain #adj. （价格高得）抑制购买的：purchase,1
proliferate,v. 快速繁殖;  激增：grow or multiply by rapidly offspring,1
prolix,adj. 啰嗦的; 冗长的：excessive length,1
prologue,n. 序言：preface,1
prolong,v. 延长; 拖延：lengthen,1
proofread,v. 校对：find errors and mark corrections,1
promulgate,v. 正式宣布：make known,1
propagate,v. 繁殖：increase #v. 传播; 宣传：spread out,1
propensity,n. 倾向; 癖好：inclination,1
prophetic,adj. 预言的; 预示的：foretelling,1
propitiate,v. 抚慰; 劝解：appease,1
propitious,adj. 吉祥的：favorably happy outcome,1
proponent,n. 建议者; 支持者：support,1
propriety,n. 礼节：conformity socially acceptable #n. 适当; 得体：suitable or fitting,1
prosaic,adj. 单调的; 常见的：normal course of events,1
proscribe,v. 禁止; 排斥：forbid,1
prosecution,n. 实行; 执行：doing,1
proselytize,v. （使）改变信仰：change religious faith,1
prospect,v. 探查; 勘探：go into discovery #n. 期待; 期望的事物：looking forward to,1
prosperous,adj. 成功的; 繁盛的：vigorous growth;  well-being,1
prostrate,adj. /v. 平躺（的）; 使平躺：lying flat #adj. /v. 衰弱的; 使衰竭：weakness,1
protean,adj. 善变的 #多才多艺的：diversity;  variety;  versatile,1
protocol,n. 正确的礼仪规范：correct conduct,1
protract,v. 延长; 拖长：lengthen;  prolong,1
protrude,v. 突出：project,1
protuberant,adj. 隆起的; 凸出的：thrusting out,1
provident,adj. 节俭的：frugal;  economical #adj. 有远见的：awareness for the future,1
providential,adj. 天意的; 幸运（的）：divine intervention,1
provincial,adj. /n. 狭隘（的）：limited perspective,1
provisional,adj. 临时的：temporary,1
provisory,adj. 有附带条件的 #临时的：conditional,1
provoke,v. 激怒：incite anger #v. 驱使; 激起：stir feeling,1
prowess,n. 英勇; 勇敢：superior;  courage,1
prowl,v. 潜行于; 巡游以猎取食物; 徘徊：roam through search of prey,1
prude,n. 过分正经的人：一个过分关心自己是否得体、谦逊、或正确的人：greatly concerned seemly behavior and morally,1
prudish,adj. 明智的：wisdom;  judiciousness;  wise #adj. 小心谨慎的; 审慎的：circumspection,1
prudent,adj. 过分守礼的：prudery,1
prune,n. 梅干：plum dried #v. 修剪 #v. 修正,1
pry,v. 刺探; 打听：inquire closely;  curiously ,1
pseudonym,n. 假名; 笔名：fictitious,1
psychology,n. 心理学：science mental process and behavior #n. 心理战术：subtle tactical action influence,1
pucker,v. 撇（嘴）; （使）收缩：contracted,1
puckish,adj. 淘气的; 顽皮的：mischievous;  impish,1
puerile,adj. 幼稚的; 不成熟的：immature,1
puissance,n. 权力：power,1
pulchritude,n. 美丽：beauty,1
pulverize,v. 将…研磨成粉 #将…彻底摧毁：complete end,1
pun,n. 双关语：humorous ,1
punctilious,adj. 注意细节的; 一丝不苟的：attentive details,1
pundit,n. 权威人士; 专家：opinions authoritative,1
pungent,adj. 辛辣的; 讽刺的：use of wit cause hurt feelings,1
puny,adj. 微小的; 弱小的：inferior size;  weak,1
purity,n. 纯净;  纯洁;  纯正：clean;  morally pure,1
purlieu,n. 常去的地方：socializing #n. 临近的地区：adjoining region,1
purloin,v. 偷窃：steal,1
purvey,v. （大量）供给; 供应：supply,1
pusillanimous,adj. 懦弱的; 胆小得令人鄙视的：timidity,1
quack,n. 骗子医生; 江湖郎中：pretender,1
quaff,v. 大口地喝：drink heartily,1
quail,v. 胆怯; 畏缩：fear;  cower,1
qualify,v. 限定：reduce general #v. 使有资格; 使有能力：make competent,1
quandary,n. 困惑; 窘境：perplexity;  doubt,1
quarantine,n. 隔离：isolation,1
quarry,n. 采石场：stone is obtained #n. 目标; 猎物：pursuit,1
quash,v. 镇压; 阻止：put a stop to,1
quaver,v. 发颤音：quivering voice,1
quell,v. 压制：suppress #v. 使平静; 使安静：pacify,1
quench,v. 熄灭：put out #v. 使满足：put a complete end to,1
querulous,adj. 抱怨的; 爱发牢骚的：complaining,1
quibble,v. 吹毛求疵：criticize;  cavil #v. 牵强之词：微不足道的差别或不切中要点的异议; 小反对：minor objection,1
quiescent,adj. 平静的; 静止的：quiet;  inactive,1
quixotic,adj. 不切实际的; 空想的：more by ideals than by reality,1
quota,n. 配额; 限额：proportional,1
quotidian,adj. 每日的; 平凡的：commonplace,1
rabble,n. 混乱的人群;  暴民;  下层群众：disorganized crowd of people,1
rabid,adj. 狂热的; 不冷静的：fanatical,1
racy,adj. 活泼生动的：vigorous,1
raffish,adj. 低俗的：crudeness,1
raffle,n. 垃圾; 废物：discarded;  useless,1
rage,n./v. 暴怒：violent anger,1
ragged,adj. 衣衫褴褛的：threadbare clothes #adj. 凹凸不平的; 不光滑的：not smooth,1
rail,v. 猛骂; 猛烈抨击：revile or scold,1
rakish,adj. 放荡的; 行为不检的：lowered moral character,1
ramble,v. 漫步; 漫游：move aimlessly #v. 漫谈; 长篇大论（并经常离题）地说或写：without a topic,1
rambunctious,adj. 喧闹的; 骚乱的：noisy,1
ramshackle,adj. 摇摇欲坠的：ready to collapse,1
rancor,n. 敌意; 深仇：ill will,1
random,adj. 随机的; 随意的：lacking pattern,1
rankle,v. 激怒：cause anger,1
